X,Y,Class,Drink,Rank,Amount,Quantity,Index
-26.740753,2.7525196,A,Coke,8,38.15752482975709,700,39
-25.598852,1.2280989,A,Coke,8,-201.63065790949656,547,40
-28.00855,6.317159,A,Coke,8,319.9293951569641,906,41
-29.218422,4.7434883,A,Coke,8,342.43446842662513,671,42
-28.377985,6.1128387,A,Coke,8,346.6993609086114,859,43
-28.06138,4.157266,A,Coke,8,191.57701540000303,726,44
-25.353132,1.3593565,A,Coke,8,-236.85747567317628,600,45
-24.782257,3.8615766,A,Coke,8,-86.75256818240999,897,46
-27.758177,5.8421617,A,Coke,8,256.8416375307877,858,47
-27.202696,2.775105,A,Coke,8,69.89322834804346,678,48
-26.206818,1.3175085,A,Coke,8,-93.11153437899495,562,49
-27.826328,2.2654762,A,Coke,8,88.03654726766617,595,50
-27.891638,6.1589694,A,Coke,8,292.234753283671,887,51
-26.673367,3.2030807,A,Coke,8,56.06562243249761,736,52
-28.34351,3.2305825,A,Coke,8,171.42251430234927,642,53
-26.236862,1.9403257,A,Coke,8,-57.851665739584035,659,54
-27.882051,5.5595417,A,Coke,8,248.74225675424535,826,55
-26.47782,1.4000401,A,Coke,8,-61.698720578637534,565,56
-26.620949,2.2688549,A,Coke,8,-0.351408716907315,669,57
-28.620354,3.3993552,A,Coke,8,200.28966630496103,633,58
-28.671234,5.5761466,A,Coke,8,331.63733058640554,783,59
-25.825035,3.313752,A,Coke,8,-5.952040753407758,785,60
-26.905594,6.11977,A,Coke,8,202.6534866226712,945,61
-28.574713,6.089475,A,Coke,8,374.3724267099553,847,62
-26.244127,5.845927,A,Coke,8,135.11065879096654,972,63
-25.132298,3.9576228,A,Coke,8,-40.41061877547048,876,64
-26.171093,3.5135481,A,Coke,8,34.46757068044636,782,65
-29.024033,5.247147,A,Coke,8,354.7467240279112,732,66
-26.382954,3.318118,A,Coke,8,41.609465834875984,758,67
-27.744282,2.6379147,A,Coke,8,101.02269132849217,636,68
-26.12219,3.9928925,A,Coke,8,53.08257332497062,817,69
-26.788525,2.3967137,A,Coke,8,20.896709683941353,671,70
-27.107634,2.336372,A,Coke,8,42.172628706011594,651,71
-27.601503,2.1099422,A,Coke,8,67.74285766679817,595,72
-26.63242,6.108507,A,Coke,8,180.81017136290768,971,73
-24.560913,4.200861,A,Coke,8,-88.61136169345247,996,74
-28.259855,6.538815,A,Coke,8,380.7917477318587,941,75
-25.181684,1.4183462,A,Coke,8,-283.7542430598083,612,76
-25.971865,5.383882,A,Coke,8,94.69722491015662,939,77
-27.967697,2.7334437,A,Coke,8,120.46953650993336,629,78
-26.383305,2.780769,A,Coke,8,13.478143890397348,719,79
-27.387611,2.2826018,A,Coke,8,61.527807043775496,629,80
-28.550768,2.6219895,A,Coke,8,160.30946846672248,552,81
-26.715002,5.784369,A,Coke,8,167.96419283732877,915,82
-27.00823,3.6099946,A,Coke,8,98.5239700110854,746,83
-29.322437,4.3834805,A,Coke,8,328.5645629030041,622,84
-27.483591,6.0938177,A,Coke,8,250.38660653735482,900,85
-25.031736,3.8271027,A,Coke,8,-60.36556866993877,871,86
-29.51403,4.567623,A,Coke,8,376.80314378653566,597,87
-28.186724,4.4942026,A,Coke,8,217.37141876005404,739,88
-29.678228,5.2197824,A,Coke,8,538.0911251619957,643,89
-25.658007,3.7417643,A,Coke,8,1.313503559334677,825,90
-27.510382,6.487824,A,Coke,8,284.6325216683906,963,91
-26.193596,5.6067624,A,Coke,8,119.93027301752824,942,92
-25.221464,4.486962,A,Coke,8,-0.6951308232398361,919,93
-27.69258,2.7267702,A,Coke,8,101.82886914802748,646,94
-26.990139,2.2078538,A,Coke,8,26.89214063349145,647,95
-24.62476,3.8283286,A,Coke,8,-112.46074274522098,916,96
-26.925936,5.9758344,A,Coke,8,194.71848612703633,923,97
-28.802847,3.5651073,A,Coke,8,224.10964319234705,628,98
-26.572027,3.587443,A,Coke,8,67.81252462738732,766,99
-0.023128094,-39.36797,B,Pepsi,7,192.16746707663762,650,100
-1.6763963,-26.688877,B,Pepsi,7,196.77938483794324,914,101
-1.0222578,-34.41764,B,Pepsi,7,196.43254974231806,751,102
0.37241614,-39.773144,B,Pepsi,7,205.56121798533965,643,103
0.833308,-43.42321,B,Pepsi,7,202.2745993460413,559,104
-1.8792039,-28.987377,B,Pepsi,7,213.07142754282427,868,105
0.03821881,-40.04219,B,Pepsi,7,196.75509042171106,639,106
-2.0055637,-25.297462,B,Pepsi,7,197.94133282904494,952,107
1.0962771,-44.712475,B,Pepsi,7,202.59882794248423,508,108
-0.5788042,-35.105022,B,Pepsi,7,207.8182287177731,732,109
0.6217259,-40.455444,B,Pepsi,7,212.99396814264486,630,110
-1.4212191,-27.160593,B,Pepsi,7,191.32853843950446,903,111
-1.9519594,-27.051464,B,Pepsi,7,202.50492850345876,907,112
0.4258621,-41.18339,B,Pepsi,7,203.46448209496975,615,113
-0.7126831,-35.39264,B,Pepsi,7,202.26288269498875,726,114
0.663982,-41.33214,B,Pepsi,7,208.47401432576638,611,115
-1.4561921,-29.847446,B,Pepsi,7,202.93072473298682,848,116
-1.4662669,-27.265455,B,Pepsi,7,192.85648581973632,901,117
-1.2752913,-31.85193,B,Pepsi,7,201.74833011991473,809,118
-0.314784,-38.898422,B,Pepsi,7,187.8314510764076,662,119
-0.26659232,-38.97531,B,Pepsi,7,188.08696502797352,660,120
0.8863664,-43.141666,B,Pepsi,7,206.56553608633828,567,121
-1.4755492,-27.166786,B,Pepsi,7,192.48820575336072,903,122
-1.2135184,-28.120136,B,Pepsi,7,188.6957194687947,883,123
0.48412675,-40.60159,B,Pepsi,7,208.67229498976445,627,124
1.2717643,-44.100067,B,Pepsi,7,209.584138362133,532,125
-2.287337,-24.887709,B,Pepsi,7,206.3424029626429,969,126
-2.3439236,-28.84585,B,Pepsi,7,230.61095214378258,874,127
-0.62318724,-35.237488,B,Pepsi,7,205.39609201583664,729,128
-1.0440636,-28.958565,B,Pepsi,7,185.0170436262807,864,129
1.2892069,-44.24059,B,Pepsi,7,209.10512218494668,526,130
-0.84981006,-35.45877,B,Pepsi,7,199.7027464231261,725,131
-1.8613852,-29.082087,B,Pepsi,7,213.0034514799654,866,132
-1.5911684,-25.37513,B,Pepsi,7,186.56476235932567,947,133
-1.2452061,-32.208317,B,Pepsi,7,196.26880810349638,803,134
0.3400142,-39.570553,B,Pepsi,7,205.0359706414482,646,135
1.3966613,-44.48471,B,Pepsi,7,214.79848775198553,516,136
-0.11451148,-38.34926,B,Pepsi,7,203.9677428127113,671,137
-1.0090854,-35.17551,B,Pepsi,7,197.7653721467415,732,138
1.1708752,-44.011513,B,Pepsi,7,207.14000494092093,536,139
-0.35539398,-37.85306,B,Pepsi,7,198.7586761111834,680,140
0.7897529,-42.084873,B,Pepsi,7,207.4034081794774,594,141
-1.787779,-24.787882,B,Pepsi,7,191.53206281931594,970,142
-0.37715697,-39.007435,B,Pepsi,7,184.85152775314134,660,143
-1.2149514,-33.248886,B,Pepsi,7,190.7395338078852,780,144
-2.042856,-24.395172,B,Pepsi,7,194.87034682364379,989,145
-1.4801354,-29.312649,B,Pepsi,7,201.73180925851182,859,146
-0.20987274,-38.23861,B,Pepsi,7,203.85317379728838,673,147
-1.3903103,-30.19276,B,Pepsi,7,202.30953722945134,841,148
-0.031363904,-39.36927,B,Pepsi,7,191.91063108609637,650,149
-1.7423912,-28.129879,B,Pepsi,7,200.58208718446,885,150
-1.7249475,-24.70492,B,Pepsi,7,188.57029702169376,973,151
-1.1765467,-32.36354,B,Pepsi,7,208.72447157660454,798,152
-0.58873844,-34.602345,B,Pepsi,7,210.6619854409774,745,153
-1.2671602,-34.683914,B,Pepsi,7,186.2233063204291,746,154
0.60460657,-44.349804,B,Pepsi,7,190.62174960084877,525,155
1.1160922,-44.617886,B,Pepsi,7,203.04449119870853,512,156
-1.3062645,-31.499323,B,Pepsi,7,202.57207490980107,815,157
-0.1177925,-38.27964,B,Pepsi,7,205.15047686306048,672,158
1.659444,-44.465763,B,Pepsi,7,238.52731490654722,519,159
-2.2231677,-27.457159,B,Pepsi,7,213.30881327972085,899,160
0.4983192,-39.904205,B,Pepsi,7,209.88202610504112,641,161
0.5466905,-42.28932,B,Pepsi,7,196.84730755359655,591,162
-1.6285598,-29.643099,B,Pepsi,7,207.58969220493267,853,163
-1.3796871,-30.18906,B,Pepsi,7,201.6502279810934,841,164
0.60437924,-43.741543,B,Pepsi,7,191.44071082170632,550,165
0.9151117,-40.713173,B,Pepsi,7,223.1465856667351,624,166
-0.4311712,-39.484695,B,Pepsi,7,181.32734807408252,649,167
-0.41325888,-37.94848,B,Pepsi,7,195.8546819461011,679,168
-0.13643885,-38.484543,B,Pepsi,7,200.80198712540815,669,169
-1.8062955,-25.586155,B,Pepsi,7,195.28068134210565,943,170
0.8215976,-41.785328,B,Pepsi,7,210.88950596967365,600,171
-2.4535642,-24.434755,B,Pepsi,7,215.6038014113288,991,172
0.4387595,-41.559658,B,Pepsi,7,201.28551000071081,607,173
-1.2271802,-29.00074,B,Pepsi,7,192.69633368282862,864,174
-2.219569,-24.654182,B,Pepsi,7,202.16458589581976,979,175
-1.2923388,-31.65846,B,Pepsi,7,223.89035957392463,810,176
-2.32663,-26.37531,B,Pepsi,7,218.43413758320534,923,177
-0.48390424,-39.765316,B,Pepsi,7,179.74857413342392,644,178
0.22214465,-41.00433,B,Pepsi,7,201.86454314769426,619,179
-1.7875537,-25.768288,B,Pepsi,7,195.55501255780817,938,180
-1.0225127,-29.880009,B,Pepsi,7,183.3086764090947,845,181
-2.2909746,-24.251764,B,Pepsi,7,205.04987278980457,1000,182
0.4755664,-40.556774,B,Pepsi,7,208.65755194170123,628,183
-1.159904,-32.81416,B,Pepsi,7,196.65752908849632,789,184
0.4539921,-42.114883,B,Pepsi,7,196.82153093489416,595,185
-2.4841962,-24.515263,B,Pepsi,7,217.65454240281096,987,186
-0.74334735,-34.978542,B,Pepsi,7,204.04981710960956,736,187
-1.0631466,-33.354427,B,Pepsi,7,203.7729626546041,777,188
-1.7395058,-29.933979,B,Pepsi,7,216.5135098647949,848,189
-0.3432187,-39.819576,B,Pepsi,7,184.80630034045987,643,190
-1.7346959,-25.908815,B,Pepsi,7,195.15765927133748,934,191
-0.72217184,-35.902115,B,Pepsi,7,197.6260803879333,717,192
-2.4967334,-24.815264,B,Pepsi,7,218.72005680472304,973,193
-1.5175842,-32.98724,B,Pepsi,7,167.58732659930928,788,194
-1.2237233,-34.348083,B,Pepsi,7,189.7561235866571,753,195
0.5650087,-44.710865,B,Pepsi,7,180.0503842844235,509,196
-1.2486815,-34.724495,B,Pepsi,7,186.9980715840656,745,197
-0.9251482,-35.6241,B,Pepsi,7,195.59955513303015,722,198
-1.8752413,-27.7354,B,Pepsi,7,201.3074057728609,893,199
-0.93765825,-34.17408,B,Pepsi,7,200.58508902306843,756,200
-1.4017731,-31.012281,B,Pepsi,7,223.47996928450323,824,201
-1.4260522,-30.517342,B,Pepsi,7,209.72632866898792,835,202
-0.51145107,-34.542168,B,Pepsi,7,215.44474838707794,746,203
-2.170113,-27.68674,B,Pepsi,7,211.72435782392242,895,204
-0.22057426,-37.97804,B,Pepsi,7,205.31400010960328,677,205
-1.6440614,-25.505777,B,Pepsi,7,189.65597643514315,944,206
-0.29627568,-37.948322,B,Pepsi,7,202.04282942001328,678,207
0.86864257,-43.247612,B,Pepsi,7,204.46289348001918,564,208
-2.154924,-26.67137,B,Pepsi,7,211.36242317119263,916,209
-1.2293743,-33.074905,B,Pepsi,7,188.550514799286,784,210
-2.0324368,-27.604145,B,Pepsi,7,205.91316116927982,896,211
-1.1049819,-34.38128,B,Pepsi,7,194.54962384652907,752,212
-1.907661,-24.220322,B,Pepsi,7,187.32617698487664,998,213
0.2983338,-42.441795,B,Pepsi,7,184.56274597308104,589,214
-0.8329924,-33.872387,B,Pepsi,7,211.1689344020168,763,215
-2.2610874,-26.633335,B,Pepsi,7,215.54922676636602,917,216
-0.010498839,-41.304512,B,Pepsi,7,190.18799664762452,614,217
-2.065087,-24.200335,B,Pepsi,7,193.77762835093722,1000,218
0.1589465,-41.328312,B,Pepsi,7,196.4451135908364,613,219
-2.084746,-26.533236,B,Pepsi,7,208.9959987543325,919,220
-0.58810294,-35.931877,B,Pepsi,7,203.0729952087661,716,221
-1.3971115,-27.670351,B,Pepsi,7,193.70299142734888,893,222
-1.6903939,-29.512247,B,Pepsi,7,208.76754649952326,856,223
-0.14978234,-38.00636,B,Pepsi,7,207.4729360512326,676,224
0.73215246,-41.90714,B,Pepsi,7,206.10370265433465,598,225
-1.7066408,-24.416243,B,Pepsi,7,182.12328388068218,986,226
0.23837651,-42.178272,B,Pepsi,7,187.79429895718147,595,227
1.0258256,-44.038296,B,Pepsi,7,205.4709738117004,536,228
-1.1048455,-33.767387,B,Pepsi,7,197.97807347566106,767,229
-0.34864184,-35.8705,B,Pepsi,7,215.52859775839326,716,230
-1.2661939,-29.503117,B,Pepsi,7,195.60482124525723,854,231
-1.5466335,-30.251282,B,Pepsi,7,213.0547880715433,841,232
-1.8378518,-27.578228,B,Pepsi,7,200.2100384163276,896,233
-1.6929375,-27.618141,B,Pepsi,7,197.60775202130245,895,234
-2.2304237,-25.604864,B,Pepsi,7,208.53974711067855,944,235
-1.776962,-28.228964,B,Pepsi,7,203.24166352488442,883,236
0.75259656,-43.684277,B,Pepsi,7,198.69856945632316,551,237
-2.071255,-28.837132,B,Pepsi,7,219.12317639839972,872,238
0.96036303,-43.103325,B,Pepsi,7,210.65227082546917,568,239
-1.2338636,-28.350794,B,Pepsi,7,189.93982618500297,878,240
-1.6925824,-24.81471,B,Pepsi,7,187.8581138721227,968,241
1.0211403,-43.50077,B,Pepsi,7,207.7067832952311,556,242
1.1368995,-43.96651,B,Pepsi,7,206.67056103469793,538,243
-1.7958351,-26.371157,B,Pepsi,7,199.87753227153087,922,244
-1.3272952,-27.465052,B,Pepsi,7,191.02745628514168,897,245
-1.0851389,-36.091557,B,Pepsi,7,179.0998225136972,714,246
-0.29278153,-35.630398,B,Pepsi,7,217.7043151656672,720,247
0.5900728,-42.89402,B,Pepsi,7,191.74502803207488,575,248
0.7746885,-44.710655,B,Pepsi,7,196.78614158347006,508,249
-0.7480882,-34.321285,B,Pepsi,7,206.13841341475424,752,250
-0.41194236,-35.208675,B,Pepsi,7,213.57880788099988,729,251
-0.08799499,-38.46876,B,Pepsi,7,202.44966571108722,669,252
-1.4675292,-27.734114,B,Pepsi,7,194.93056824628871,892,253
1.2032254,-44.767372,B,Pepsi,7,205.59109202614528,504,254
1.2695657,-44.19068,B,Pepsi,7,208.7254159143048,528,255
-1.8864827,-24.20232,B,Pepsi,7,185.51915658502676,999,256
-0.30447385,-39.753105,B,Pepsi,7,185.92536225623445,644,257
-1.5591726,-26.66825,B,Pepsi,7,193.35772556695576,914,258
-0.91710657,-33.445957,B,Pepsi,7,213.6011136624817,774,259
0.7179517,-42.29494,B,Pepsi,7,203.10907565598004,590,260
-0.43200114,-36.62296,B,Pepsi,7,214.75356216949552,701,261
-0.7847958,-35.79978,B,Pepsi,7,196.97675757923693,719,262
0.10422351,-40.722416,B,Pepsi,7,199.95437171009704,625,263
1.1221433,-44.84978,B,Pepsi,7,203.2271856033809,500,264
-1.3192855,-28.010538,B,Pepsi,7,191.72769056447677,886,265
-0.38578865,-37.259106,B,Pepsi,7,204.92686483800406,690,266
-1.4916881,-28.87244,B,Pepsi,7,200.88873006131743,868,267
0.24137798,-41.157177,B,Pepsi,7,200.5741294775637,616,268
-0.14399156,-40.358055,B,Pepsi,7,191.55892267591253,633,269
0.363007,-42.80619,B,Pepsi,7,181.03252779817078,579,270
-1.7352791,-28.68049,B,Pepsi,7,205.99093325829142,873,271
-2.1932707,-25.745962,B,Pepsi,7,208.43574022780345,940,272
-1.3208262,-27.251091,B,Pepsi,7,189.33678521760032,901,273
0.028772026,-39.849846,B,Pepsi,7,195.2812247588213,642,274
-1.5932269,-26.674026,B,Pepsi,7,194.4381885419801,914,275
-2.4003818,-25.177477,B,Pepsi,7,214.36754672549554,958,276
0.68797797,-44.64197,B,Pepsi,7,192.9830002299217,511,277
-1.233263,-28.623652,B,Pepsi,7,191.24438211968038,872,278
0.806038,-44.73451,B,Pepsi,7,197.65151666410694,507,279
0.3109819,-40.240276,B,Pepsi,7,204.62724313641118,635,280
-0.4766335,-37.593884,B,Pepsi,7,189.59149846720103,685,281
-1.1904246,-29.386898,B,Pepsi,7,192.43093909488405,856,282
0.5960712,-44.01626,B,Pepsi,7,191.2492117713188,540,283
-1.8923442,-25.486832,B,Pepsi,7,196.766272009968,946,284
-0.38321742,-39.7593,B,Pepsi,7,183.39882579443668,644,285
-1.8322642,-25.037773,B,Pepsi,7,193.54677790802515,960,286
-1.1310438,-35.813293,B,Pepsi,7,183.99388990972366,719,287
0.6285494,-44.15574,B,Pepsi,7,193.5370050069925,534,288
-1.0623156,-34.374435,B,Pepsi,7,195.96445043153088,752,289
-0.48654485,-36.945232,B,Pepsi,7,198.77211250842484,696,290
-1.2161193,-32.192387,B,Pepsi,7,206.4889324125355,802,291
1.0492129,-44.796402,B,Pepsi,7,201.42050091917568,504,292
0.64268345,-41.00668,B,Pepsi,7,210.37158464944625,618,293
0.57289755,-39.66014,B,Pepsi,7,213.99596647852732,645,294
-0.9549439,-35.571968,B,Pepsi,7,195.5257197574186,723,295
-1.2939928,-31.602499,B,Pepsi,7,193.8421415523229,814,296
-0.9646096,-33.077374,B,Pepsi,7,214.36183468077766,782,297
0.20807573,-41.761974,B,Pepsi,7,193.05854046492504,604,298
0.5738907,-41.942776,B,Pepsi,7,201.09860073043248,598,299
-26.442268,25.39409,C,Sprite,6,202.1868309227614,696,300
-23.35102,26.956427,C,Sprite,6,195.15624308030698,850,301
-28.932419,24.207878,C,Sprite,6,203.19537578868716,522,302
-21.401276,27.373024,C,Sprite,6,201.93278061849387,984,303
-28.174637,24.425203,C,Sprite,6,209.24152383085536,582,304
-27.31654,24.9203,C,Sprite,6,208.12856464238098,644,305
-29.276665,24.447367,C,Sprite,6,192.60381230570647,500,306
-28.776318,24.90146,C,Sprite,6,193.5075272166629,550,307
-21.958906,27.578753,C,Sprite,6,191.2789623459644,948,308
-22.990763,27.003584,C,Sprite,6,193.28976088849305,868,309
-25.308937,26.30765,C,Sprite,6,165.21830786363444,758,310
-22.812906,26.992462,C,Sprite,6,197.31736938050489,878,311
-25.620699,25.681662,C,Sprite,6,209.37072520315178,735,312
-22.720833,27.216372,C,Sprite,6,194.30673869451223,888,313
-22.296415,26.869034,C,Sprite,6,194.36741388539636,906,314
-26.150023,25.312366,C,Sprite,6,225.39257791210892,706,315
-28.259655,24.389551,C,Sprite,6,205.9374217584121,574,316
-21.876755,26.830034,C,Sprite,6,212.12815073682685,934,317
-25.895124,25.712858,C,Sprite,6,202.33465796480243,725,318
-24.387478,26.202787,C,Sprite,6,208.0265225560743,793,319
-23.475769,26.281883,C,Sprite,6,216.105784632233,834,320
-23.225632,26.396416,C,Sprite,6,212.7399339058882,846,321
-25.35842,25.876888,C,Sprite,6,202.51194972219673,748,322
-27.03808,25.219753,C,Sprite,6,195.46203335027843,665,323
-28.766428,24.136604,C,Sprite,6,208.660705160428,529,324
-25.422852,25.901487,C,Sprite,6,198.96423900098375,746,325
-24.563833,26.065947,C,Sprite,6,219.05907236926993,784,326
-22.53699,26.683,C,Sprite,6,202.27602320930492,887,327
-24.839111,26.05627,C,Sprite,6,212.121564332251,772,328
-23.542788,26.803358,C,Sprite,6,198.5595070172548,839,329
-28.712399,24.81036,C,Sprite,6,203.84065448939307,552,330
-21.906137,27.502422,C,Sprite,6,199.67305251905907,949,331
-25.513016,25.685776,C,Sprite,6,211.2267768479802,739,332
-21.8505,27.658768,C,Sprite,6,185.58804239504002,958,333
-22.988153,26.516754,C,Sprite,6,203.66598246096848,859,334
-22.742085,27.229687,C,Sprite,6,190.60120213672644,887,335
-26.460672,25.328648,C,Sprite,6,207.47368031611802,694,336
-27.216854,25.13942,C,Sprite,6,197.09307691968957,654,337
-27.843729,25.126663,C,Sprite,6,190.14273953664457,621,338
-28.745821,24.812874,C,Sprite,6,205.04046515517845,550,339
-22.444616,27.216497,C,Sprite,6,191.8450092671151,904,340
-23.836576,26.704754,C,Sprite,6,194.40974506766142,825,341
-23.273027,26.507122,C,Sprite,6,198.92969640045442,845,342
-28.84222,24.905985,C,Sprite,6,189.64757677580627,545,343
-24.307667,26.428015,C,Sprite,6,200.57474003024296,800,344
-22.434122,27.480448,C,Sprite,6,177.17197509959203,910,345
-23.369934,26.979252,C,Sprite,6,193.00274492007415,849,346
-27.967375,24.771667,C,Sprite,6,202.1397991073422,606,347
-27.801197,24.606901,C,Sprite,6,208.5135426460051,612,348
-23.266663,26.977417,C,Sprite,6,193.79636277464448,854,349
-27.739225,25.112581,C,Sprite,6,194.69498852389472,626,350
-28.699028,24.915823,C,Sprite,6,194.2418175935532,555,351
-21.436422,26.985363,C,Sprite,6,223.74141743400597,970,352
-28.416746,24.932644,C,Sprite,6,196.89275735382807,577,353
-29.045715,24.171986,C,Sprite,6,216.44967713501285,513,354
-26.660677,25.33273,C,Sprite,6,197.50963960443622,686,355
-27.826685,24.586857,C,Sprite,6,208.51402092378828,610,356
-22.449522,27.31334,C,Sprite,6,190.12064154203458,906,357
-21.249659,27.151428,C,Sprite,6,230.7888080845524,992,358
-24.825697,26.08073,C,Sprite,6,211.19574911434577,773,359
-29.031612,24.172663,C,Sprite,6,215.23787410193808,514,360
-26.670855,25.593758,C,Sprite,6,175.4325294313652,691,361
-26.392605,25.549301,C,Sprite,6,192.43649254715697,701,362
-28.656965,24.181444,C,Sprite,6,185.77746290402325,538,363
-21.63417,27.61897,C,Sprite,6,189.3873736705341,973,364
-27.76551,25.121944,C,Sprite,6,193.45626653886984,625,365
-28.31918,24.269247,C,Sprite,6,216.87141635072564,566,366
-25.701654,25.677053,C,Sprite,6,208.8163975694945,732,367
-28.019283,25.080757,C,Sprite,6,191.26025880514902,610,368
-21.508192,27.16381,C,Sprite,6,199.96704079672645,969,369
-22.819286,26.496553,C,Sprite,6,215.23124077269657,868,370
-25.659176,25.76785,C,Sprite,6,205.38910043684658,735,371
-29.251608,24.550798,C,Sprite,6,196.11930810202585,505,372
-26.803392,25.307684,C,Sprite,6,193.3159803169673,679,373
-21.82093,26.869242,C,Sprite,6,209.26177547531643,939,374
-23.905867,26.176641,C,Sprite,6,219.0941664047013,814,375
-24.57105,26.332653,C,Sprite,6,200.27690931616212,788,376
-21.88143,26.90838,C,Sprite,6,201.27365478537155,936,377
-23.74845,26.790442,C,Sprite,6,193.49357430878172,830,378
-21.985342,27.545387,C,Sprite,6,195.12874616235302,945,379
-24.135708,26.589016,C,Sprite,6,191.71416228981263,810,380
-27.523966,25.069422,C,Sprite,6,194.54830800668157,636,381
-28.627884,24.185307,C,Sprite,6,200.48521627944828,539,382
-25.89392,25.860165,C,Sprite,6,191.69049883588963,728,383
-29.251017,24.46627,C,Sprite,6,203.90253268983142,503,384
-23.633871,26.72763,C,Sprite,6,199.15091167504167,834,385
-21.459703,27.539837,C,Sprite,6,194.23228669431668,985,386
-21.891428,26.862677,C,Sprite,6,207.55391225825755,934,387
-26.311272,25.438484,C,Sprite,6,205.66340130519023,702,388
-22.464945,26.650425,C,Sprite,6,208.31818176105264,891,389
-27.488363,24.759634,C,Sprite,6,212.41970598009857,632,390
-23.736858,26.415981,C,Sprite,6,199.14236830767166,825,391
-27.396667,24.877138,C,Sprite,6,206.4058200694915,639,392
-28.837463,24.903727,C,Sprite,6,191.85215872009704,546,393
-28.644764,24.147219,C,Sprite,6,209.87493005700722,537,394
-24.418568,26.220343,C,Sprite,6,207.6420438800191,792,395
-23.53981,26.34318,C,Sprite,6,207.64252198609023,832,396
-21.376728,27.464113,C,Sprite,6,200.107981648097,990,397
-29.244747,24.659414,C,Sprite,6,182.70419906990855,509,398
-25.066942,25.892113,C,Sprite,6,212.41713959652344,760,399
28.68434,4.0925503,D,7Up,5,500.62928092144404,820,400
22.034227,6.220407,D,7Up,5,342.31081304768514,818,401
26.958008,-0.17479704,D,7Up,5,510.6329104828443,958,402
26.396515,1.3821635,D,7Up,5,477.16381493013364,898,403
23.294237,16.648985,D,7Up,5,152.83554998727107,593,404
25.17376,14.8615675,D,7Up,5,320.31047445295235,594,405
28.918585,14.412657,D,7Up,5,416.9729284390374,575,406
23.10524,-0.59454817,D,7Up,5,408.93939191456496,982,407
23.65851,1.7109623,D,7Up,5,408.65897874729,905,408
28.065468,15.223758,D,7Up,5,384.432276460792,559,409
23.397821,3.8020058,D,7Up,5,388.0149080634401,860,410
25.3339,8.85676,D,7Up,5,411.37294602129805,728,411
23.921001,10.571285,D,7Up,5,351.23937759275066,712,412
24.871809,12.279324,D,7Up,5,356.7441812180379,664,413
25.547398,1.1409122,D,7Up,5,454.34831529637773,909,414
31.35405,13.135218,D,7Up,5,503.4920927080599,561,415
30.727423,12.694669,D,7Up,5,487.1124703431692,588,416
22.136475,2.1968105,D,7Up,5,367.39764678321586,901,417
28.12921,16.240213,D,7Up,5,374.98773989254886,513,418
29.644243,4.732922,D,7Up,5,530.1052433162299,787,419
