X,Y,Class,Drink,Rank,Amount,Quantity,Index
-41.908142,2.5079098,A,Coke,8,34.46757068044636,782,65
-43.015823,-0.71260357,A,Coke,8,354.7467240279112,732,66
-42.206547,2.522128,A,Coke,8,41.609465834875984,758,67
-43.707382,2.161819,A,Coke,8,101.02269132849217,636,68
-41.565456,2.1795573,A,Coke,8,53.08257332497062,817,69
-43.116173,2.9910104,A,Coke,8,20.896709683941353,671,70
-43.406933,2.8315845,A,Coke,8,42.172628706011594,651,71
-43.949505,2.6708782,A,Coke,8,67.74285766679817,595,72
-40.57313,0.18156761,A,Coke,8,180.81017136290768,971,73
-40.195976,3.0356507,A,Coke,8,-88.61136169345247,996,74
-41.55925,-1.2110938,A,Coke,8,380.7917477318587,941,75
-42.49813,4.795527,A,Coke,8,-283.7542430598083,612,76
-40.52692,1.1900367,A,Coke,8,94.69722491015662,939,77
-43.82055,1.9445822,A,Coke,8,120.46953650993336,629,78
-42.56182,2.9447472,A,Coke,8,13.478143890397348,719,79
-43.666924,2.672682,A,Coke,8,61.527807043775496,629,80
-44.36026,1.6531727,A,Coke,8,160.30946846672248,552,81
-40.856903,0.38433,A,Coke,8,167.96419283732877,915,82
-42.517723,1.8891749,A,Coke,8,98.5239700110854,746,83
-43.802597,-0.24263379,A,Coke,8,328.5645629030041,622,84
-41.259956,-0.35223272,A,Coke,8,250.38660653735482,900,85
-40.815514,3.0221367,A,Coke,8,-60.36556866993877,871,86
-43.83633,-0.5150493,A,Coke,8,376.80314378653566,597,87
-42.840183,0.43471262,A,Coke,8,217.37141876005404,739,88
-43.55215,-1.119403,A,Coke,8,538.0911251619957,643,89
-41.361866,2.6794279,A,Coke,8,1.313503559334677,825,90
-41.021587,-0.68599266,A,Coke,8,284.6325216683906,963,91
-40.550793,0.8575347,A,Coke,8,119.93027301752824,942,92
-40.531796,2.376153,A,Coke,8,-0.6951308232398361,919,93
-43.611656,2.1240044,A,Coke,8,101.82886914802748,646,94
-43.39995,3.0033517,A,Coke,8,26.89214063349145,647,95
-40.498024,3.284345,A,Coke,8,-112.46074274522098,916,96
-40.891754,0.097357355,A,Coke,8,194.71848612703633,923,97
-43.931583,0.74943644,A,Coke,8,224.10964319234705,628,98
-42.18391,2.1877031,A,Coke,8,67.81252462738732,766,99
4.603466,-45.322697,B,Pepsi,7,192.16746707663762,650,100
-8.022778,-42.07436,B,Pepsi,7,196.77938483794324,914,101
-0.3160959,-43.76833,B,Pepsi,7,196.43254974231806,751,102
4.9502316,-45.787918,B,Pepsi,7,205.56121798533965,643,103
8.592481,-46.727943,B,Pepsi,7,202.2745993460413,559,104
-5.68592,-42.1252,B,Pepsi,7,213.07142754282427,868,105
5.288674,-45.46376,B,Pepsi,7,196.75509042171106,639,106
-9.386149,-41.56916,B,Pepsi,7,197.94133282904494,952,107
9.876727,-47.17932,B,Pepsi,7,202.59882794248423,508,108
0.33493173,-44.286793,B,Pepsi,7,207.8182287177731,732,109
5.586434,-46.141476,B,Pepsi,7,212.99396814264486,630,110
-7.5847106,-42.392597,B,Pepsi,7,191.32853843950446,903,111
-7.636807,-41.83648,B,Pepsi,7,202.50492850345876,907,112
6.3486123,-46.049706,B,Pepsi,7,203.46448209496975,615,113
0.63859636,-44.174168,B,Pepsi,7,202.26288269498875,726,114
6.4747267,-46.306206,B,Pepsi,7,208.47401432576638,611,115
-4.8852973,-42.67052,B,Pepsi,7,202.93072473298682,848,116
-7.4747157,-42.35882,B,Pepsi,7,192.85648581973632,901,117
-2.8600173,-43.15375,B,Pepsi,7,201.74833011991473,809,118
4.1648736,-44.967613,B,Pepsi,7,187.8314510764076,662,119
4.23976,-45.032368,B,Pepsi,7,188.08696502797352,660,120
8.308237,-46.72311,B,Pepsi,7,206.56553608633828,567,121
-7.5731306,-42.341324,B,Pepsi,7,192.48820575336072,903,122
-6.634281,-42.723618,B,Pepsi,7,188.6957194687947,883,123
5.7624106,-46.01825,B,Pepsi,7,208.67229498976445,627,124
9.412055,-46.69482,B,Pepsi,7,209.584138362133,532,125
-9.761811,-41.24052,B,Pepsi,7,206.3424029626429,969,126
-5.775018,-41.625618,B,Pepsi,7,230.61095214378258,874,127
0.47326273,-44.25792,B,Pepsi,7,205.39609201583664,729,128
-5.819798,-42.983154,B,Pepsi,7,185.0170436262807,864,129
9.560148,-46.77608,B,Pepsi,7,209.10512218494668,526,130
0.7164048,-44.031475,B,Pepsi,7,199.7027464231261,725,131
-5.588092,-42.157555,B,Pepsi,7,213.0034514799654,866,132
-9.35722,-42.024273,B,Pepsi,7,186.56476235932567,947,133
-2.5040421,-43.220097,B,Pepsi,7,196.26880810349638,803,134
4.7551346,-45.726273,B,Pepsi,7,205.0359706414482,646,135
9.8283615,-46.802364,B,Pepsi,7,214.79848775198553,516,136
3.5779965,-45.12607,B,Pepsi,7,203.9677428127113,671,137
0.45682937,-43.844437,B,Pepsi,7,197.7653721467415,732,138
9.281834,-46.743427,B,Pepsi,7,207.14000494092093,536,139
3.097105,-44.819214,B,Pepsi,7,198.7586761111834,680,140
7.221255,-46.528923,B,Pepsi,7,207.4034081794774,594,141
-9.9305,-41.737778,B,Pepsi,7,191.53206281931594,970,142
4.2819095,-44.913483,B,Pepsi,7,184.85152775314134,660,143
-1.460277,-43.3972,B,Pepsi,7,190.7395338078852,780,144
-10.3083515,-41.483524,B,Pepsi,7,194.87034682364379,989,145
-5.4132123,-42.586155,B,Pepsi,7,201.73180925851182,859,146
3.481573,-45.06219,B,Pepsi,7,203.85317379728838,673,147
-4.5421095,-42.79193,B,Pepsi,7,202.30953722945134,841,148
4.606368,-45.31246,B,Pepsi,7,191.91063108609637,650,149
-6.5627255,-42.172745,B,Pepsi,7,200.58208718446,885,150
-10.017184,-41.797626,B,Pepsi,7,188.57029702169376,973,151
-2.3666465,-43.311756,B,Pepsi,7,208.72447157660454,798,152
-0.16876595,-44.219723,B,Pepsi,7,210.6619854409774,745,153
-0.0035938788,-43.518356,B,Pepsi,7,186.2233063204291,746,154
9.295972,-47.424683,B,Pepsi,7,190.62174960084877,525,155
9.801644,-47.101955,B,Pepsi,7,203.04449119870853,512,156
-3.2325673,-43.067036,B,Pepsi,7,202.57207490980107,815,157
3.5059192,-45.153786,B,Pepsi,7,205.15047686306048,672,158
9.95683,-46.56735,B,Pepsi,7,238.52731490654722,519,159
-7.1969113,-41.599113,B,Pepsi,7,213.30881327972085,899,160
5.064569,-45.935318,B,Pepsi,7,209.88202610504112,641,161
7.4613743,-46.325695,B,Pepsi,7,196.84730755359655,591,162
-5.064611,-42.468624,B,Pepsi,7,207.58969220493267,853,163
-4.547607,-42.802704,B,Pepsi,7,201.6502279810934,841,164
8.762364,-47.09001,B,Pepsi,7,191.44071082170632,550,165
5.805345,-46.47512,B,Pepsi,7,223.1465856667351,624,166
4.786209,-44.909214,B,Pepsi,7,181.32734807408252,649,167
3.2075148,-44.76704,B,Pepsi,7,195.8546819461011,679,168
3.7223825,-45.094242,B,Pepsi,7,200.80198712540815,669,169
-9.118954,-41.807926,B,Pepsi,7,195.28068134210565,943,170
6.90462,-46.51003,B,Pepsi,7,210.88950596967365,600,171
-10.222128,-41.039425,B,Pepsi,7,215.6038014113288,991,172
6.7314196,-46.098846,B,Pepsi,7,201.28551000071081,607,173
-5.7533717,-42.803772,B,Pepsi,7,192.69633368282862,864,174
-10.017163,-41.30165,B,Pepsi,7,202.16458589581976,979,175
-3.0644982,-43.10308,B,Pepsi,7,223.89035957392463,810,176
-8.266177,-41.370815,B,Pepsi,7,218.43413758320534,923,177
5.0802813,-44.89899,B,Pepsi,7,179.74857413342392,644,178
6.212053,-45.8147,B,Pepsi,7,201.86454314769426,619,179
-8.932115,-41.855225,B,Pepsi,7,195.55501255780817,938,180
-4.918969,-43.131744,B,Pepsi,7,183.3086764090947,845,181
-10.417174,-41.184067,B,Pepsi,7,205.04987278980457,1000,182
5.716544,-46.00007,B,Pepsi,7,208.65755194170123,628,183
-1.9172082,-43.377567,B,Pepsi,7,196.65752908849632,789,184
7.302045,-46.17831,B,Pepsi,7,196.82153093489416,595,185
-10.140665,-40.996765,B,Pepsi,7,217.65454240281096,987,186
0.23463316,-44.07094,B,Pepsi,7,204.04981710960956,736,187
-1.3883555,-43.58051,B,Pepsi,7,203.7729626546041,777,188
-4.7555084,-42.386726,B,Pepsi,7,216.5135098647949,848,189
5.116871,-45.051643,B,Pepsi,7,184.80630034045987,643,190
-8.801017,-41.92135,B,Pepsi,7,195.15765927133748,934,191
1.1619154,-44.22856,B,Pepsi,7,197.6260803879333,717,192
-9.829888,-41.010735,B,Pepsi,7,218.72005680472304,973,193
-1.677888,-43.0157,B,Pepsi,7,167.58732659930928,788,194
-0.3605635,-43.52166,B,Pepsi,7,189.7561235866571,753,195
9.579953,-47.651207,B,Pepsi,7,180.0503842844235,509,196
0.034069017,-43.54466,B,Pepsi,7,186.9980715840656,745,197
0.89952457,-43.973824,B,Pepsi,7,195.59955513303015,722,198
-6.935712,-41.99406,B,Pepsi,7,201.3074057728609,893,199
-0.58367574,-43.828793,B,Pepsi,7,200.58508902306843,756,200
-3.7010608,-42.87703,B,Pepsi,7,223.47996928450323,824,201
-4.2025967,-42.79558,B,Pepsi,7,209.72632866898792,835,202
-0.23444383,-44.29271,B,Pepsi,7,215.44474838707794,746,203
-6.964468,-41.67415,B,Pepsi,7,211.72435782392242,895,204
3.2051938,-44.993458,B,Pepsi,7,205.31400010960328,677,205
-9.21664,-41.981087,B,Pepsi,7,189.65597643514315,944,206
3.1903315,-44.89947,B,Pepsi,7,202.04282942001328,678,207
8.425735,-46.69571,B,Pepsi,7,204.46289348001918,564,208
-7.9866467,-41.583977,B,Pepsi,7,211.36242317119263,916,209
-1.6378423,-43.31979,B,Pepsi,7,188.550514799286,784,210
-7.0688815,-41.80407,B,Pepsi,7,205.91316116927982,896,211
-0.34242848,-43.655266,B,Pepsi,7,194.54962384652907,752,212
-10.485457,-41.5585,B,Pepsi,7,187.32617698487664,998,213
7.647254,-46.105473,B,Pepsi,7,184.56274597308104,589,214
-0.89255804,-43.886837,B,Pepsi,7,211.1689344020168,763,215
-8.008023,-41.468483,B,Pepsi,7,215.54922676636602,917,216
6.5507774,-45.59797,B,Pepsi,7,190.18799664762452,614,217
-10.480596,-41.42049,B,Pepsi,7,193.77762835093722,1000,218
6.5468397,-45.765167,B,Pepsi,7,196.4451135908364,613,219
-8.136655,-41.62752,B,Pepsi,7,208.9959987543325,919,220
1.1701245,-44.36568,B,Pepsi,7,203.0729952087661,716,221
-7.049264,-42.46841,B,Pepsi,7,193.70299142734888,893,222
-5.181503,-42.40124,B,Pepsi,7,208.76754649952326,856,223
3.235359,-45.075954,B,Pepsi,7,207.4729360512326,676,224
7.0408487,-46.430977,B,Pepsi,7,206.10370265433465,598,225
-10.314821,-41.817474,B,Pepsi,7,182.12328388068218,986,226
7.3930883,-45.984642,B,Pepsi,7,187.79429895718147,595,227
9.23557,-46.869724,B,Pepsi,7,205.4709738117004,536,228
-0.9599218,-43.575413,B,Pepsi,7,197.97807347566106,767,229
1.0801651,-44.609116,B,Pepsi,7,215.52859775839326,716,230
-5.2486663,-42.83898,B,Pepsi,7,195.60482124525723,854,231
-4.4538665,-42.633995,B,Pepsi,7,213.0547880715433,841,232
-7.120752,-41.991116,B,Pepsi,7,200.2100384163276,896,233
-7.09186,-42.13376,B,Pepsi,7,197.60775202130245,895,234
-9.05382,-41.37747,B,Pepsi,7,208.53974711067855,944,235
-6.4506927,-42.123474,B,Pepsi,7,203.24166352488442,883,236
8.792678,-46.917347,B,Pepsi,7,198.69856945632316,551,237
-5.8091764,-41.909584,B,Pepsi,7,219.12317639839972,872,238
8.271518,-46.75193,B,Pepsi,7,210.65227082546917,568,239
-6.39681,-42.704018,B,Pepsi,7,189.93982618500297,878,240
-9.917511,-41.869987,B,Pepsi,7,187.8581138721227,968,241
8.751887,-46.634045,B,Pepsi,7,207.7067832952311,556,242
9.227241,-46.74165,B,Pepsi,7,206.67056103469793,538,243
-8.334102,-41.905346,B,Pepsi,7,199.87753227153087,922,244
-7.2881303,-42.518597,B,Pepsi,7,191.02745628514168,897,245
1.4005108,-43.870247,B,Pepsi,7,179.0998225136972,714,246
0.8321168,-44.64188,B,Pepsi,7,217.7043151656672,720,247
8.0306635,-46.5444,B,Pepsi,7,191.74502803207488,575,248
9.689026,-47.47083,B,Pepsi,7,196.78614158347006,508,249
-0.44423968,-44.04362,B,Pepsi,7,206.13841341475424,752,250
0.41823527,-44.455982,B,Pepsi,7,213.57880788099988,729,251
3.696588,-45.164227,B,Pepsi,7,202.44966571108722,669,252
-6.980429,-42.408154,B,Pepsi,7,194.93056824628871,892,253
9.982863,-47.10965,B,Pepsi,7,205.59109202614528,504,254
9.507518,-46.755745,B,Pepsi,7,208.7254159143048,528,255
-10.506198,-41.57157,B,Pepsi,7,185.51915658502676,999,256
5.041434,-45.082993,B,Pepsi,7,185.92536225623445,644,257
-8.055757,-42.198273,B,Pepsi,7,193.35772556695576,914,258
-1.3106036,-43.745155,B,Pepsi,7,213.6011136624817,774,259
7.43958,-46.503853,B,Pepsi,7,203.10907565598004,590,260
1.8434026,-44.61685,B,Pepsi,7,214.75356216949552,701,261
1.0600019,-44.173054,B,Pepsi,7,196.97675757923693,719,262
5.9542522,-45.6448,B,Pepsi,7,199.95437171009704,625,263
10.007008,-47.24244,B,Pepsi,7,203.2271856033809,500,264
-6.7339797,-42.591557,B,Pepsi,7,191.72769056447677,886,265
2.5111434,-44.725826,B,Pepsi,7,204.92686483800406,690,266
-5.847488,-42.504757,B,Pepsi,7,200.88873006131743,868,267
6.35734,-45.840816,B,Pepsi,7,200.5741294775637,616,268
5.6310353,-45.327404,B,Pepsi,7,191.55892267591253,633,269
7.971515,-46.2938,B,Pepsi,7,181.03252779817078,579,270
-6.0103655,-42.24365,B,Pepsi,7,205.99093325829142,873,271
-8.916284,-41.42495,B,Pepsi,7,208.43574022780345,940,272
-7.5042906,-42.510105,B,Pepsi,7,189.33678521760032,901,273
5.0871077,-45.433605,B,Pepsi,7,195.2812247588213,642,274
-8.04588,-42.163853,B,Pepsi,7,194.4381885419801,914,275
-9.468089,-41.15678,B,Pepsi,7,214.36754672549554,958,276
9.5814085,-47.510777,B,Pepsi,7,192.9830002299217,511,277
-6.1318784,-42.727264,B,Pepsi,7,191.24438211968038,872,278
9.727912,-47.456345,B,Pepsi,7,197.65151666410694,507,279
5.436068,-45.76749,B,Pepsi,7,204.62724313641118,635,280
2.855449,-44.66082,B,Pepsi,7,189.59149846720103,685,281
-5.374493,-42.895267,B,Pepsi,7,192.43093909488405,856,282
8.991433,-47.255592,B,Pepsi,7,191.2492117713188,540,283
-9.209534,-41.70787,B,Pepsi,7,196.766272009968,946,284
5.060147,-45.00198,B,Pepsi,7,183.39882579443668,644,285
-9.671105,-41.772396,B,Pepsi,7,193.54677790802515,960,286
1.120615,-43.7975,B,Pepsi,7,183.99388990972366,719,287
9.12905,-47.299477,B,Pepsi,7,193.5370050069925,534,288
-0.35733274,-43.70924,B,Pepsi,7,195.96445043153088,752,289
2.1987395,-44.566807,B,Pepsi,7,198.77211250842484,696,290
-2.5257325,-43.250504,B,Pepsi,7,206.4889324125355,802,291
9.913102,-47.28932,B,Pepsi,7,201.42050091917568,504,292
6.1509166,-46.24259,B,Pepsi,7,210.37158464944625,618,293
4.8053584,-45.98073,B,Pepsi,7,213.99596647852732,645,294
0.8454746,-43.929855,B,Pepsi,7,195.5257197574186,723,295
-3.1232984,-43.092545,B,Pepsi,7,193.8421415523229,814,296
-1.6913633,-43.629375,B,Pepsi,7,214.36183468077766,782,297
6.9714055,-45.878513,B,Pepsi,7,193.05854046492504,604,298
7.1102366,-46.25276,B,Pepsi,7,201.09860073043248,598,299
-29.603617,23.796476,C,Sprite,6,202.1868309227614,696,300
-29.237225,20.315447,C,Sprite,6,195.15624308030698,850,301
-30.423347,26.493397,C,Sprite,6,203.19537578868716,522,302
-28.571201,18.406828,C,Sprite,6,201.93278061849387,984,303
-30.291645,25.693945,C,Sprite,6,209.24152383085536,582,304
-29.91216,24.760386,C,Sprite,6,208.12856464238098,644,305
-30.07618,26.807081,C,Sprite,6,192.60381230570647,500,306
-29.73105,26.200483,C,Sprite,6,193.5075272166629,550,307
-29.065807,18.786789,C,Sprite,6,191.2789623459644,948,308
-29.19345,19.972996,C,Sprite,6,193.28976088849305,868,309
-29.716757,22.33439,C,Sprite,6,165.21830786363444,758,310
-29.072216,19.825851,C,Sprite,6,197.31736938050489,878,311
-29.30571,22.957516,C,Sprite,6,209.37072520315178,735,312
-28.731522,19.710503,C,Sprite,6,194.30673869451223,888,313
-28.638556,19.445055,C,Sprite,6,194.36741388539636,906,314
-29.32623,23.607672,C,Sprite,6,225.39257791210892,706,315
-30.18463,25.822397,C,Sprite,6,205.9374217584121,574,316
-28.34799,19.099075,C,Sprite,6,212.12815073682685,934,317
-29.560333,23.159172,C,Sprite,6,202.33465796480243,725,318
-29.091562,21.615227,C,Sprite,6,208.0265225560743,793,319
-28.698334,20.79142,C,Sprite,6,216.105784632233,834,320
-28.649052,20.51598,C,Sprite,6,212.7399339058882,846,321
-29.389822,22.610476,C,Sprite,6,202.51194972219673,748,322
-29.689327,24.424026,C,Sprite,6,195.46203335027843,665,323
-30.506474,26.362759,C,Sprite,6,208.660705160428,529,324
-29.454239,22.652401,C,Sprite,6,198.96423900098375,746,325
-29.010134,21.84816,C,Sprite,6,219.05907236926993,784,326
-28.58844,19.76075,C,Sprite,6,202.27602320930492,887,327
-29.218552,22.091917,C,Sprite,6,212.121564332251,772,328
-28.827871,20.633476,C,Sprite,6,198.5595070172548,839,329
-30.454649,26.03973,C,Sprite,6,203.84065448939307,552,330
-28.956459,18.782616,C,Sprite,6,199.67305251905907,949,331
-29.271933,22.855152,C,Sprite,6,211.2267768479802,739,332
-29.073338,18.655996,C,Sprite,6,185.58804239504002,958,333
-28.715647,20.236483,C,Sprite,6,203.66598246096848,859,334
-29.176563,19.645115,C,Sprite,6,190.60120213672644,887,335
-29.521217,23.857523,C,Sprite,6,207.47368031611802,694,336
-29.736273,24.615108,C,Sprite,6,197.09307691968957,654,337
-29.636517,25.259626,C,Sprite,6,190.14273953664457,621,338
-30.47293,26.061163,C,Sprite,6,205.04046515517845,550,339
-29.09329,19.387545,C,Sprite,6,191.8450092671151,904,340
-29.283215,20.881174,C,Sprite,6,194.40974506766142,825,341
-29.208841,20.434122,C,Sprite,6,198.92969640045442,845,342
-29.715565,26.286427,C,Sprite,6,189.64757677580627,545,343
-29.275581,21.424887,C,Sprite,6,200.57474003024296,800,344
-29.231121,19.259386,C,Sprite,6,177.17197509959203,910,345
-29.267515,20.327694,C,Sprite,6,193.00274492007415,849,346
-30.068068,25.409351,C,Sprite,6,202.1397991073422,606,347
-30.178982,25.284826,C,Sprite,6,208.5135426460051,612,348
-29.24598,20.231295,C,Sprite,6,193.79636277464448,854,349
-29.672226,25.153515,C,Sprite,6,194.69498852389472,626,350
-29.725494,26.127205,C,Sprite,6,194.2418175935532,555,351
-28.266861,18.636255,C,Sprite,6,223.74141743400597,970,352
-29.74963,25.857534,C,Sprite,6,196.89275735382807,577,353
-30.471128,26.591583,C,Sprite,6,216.44967713501285,513,354
-29.600908,24.030897,C,Sprite,6,197.50963960443622,686,355
-30.183035,25.317497,C,Sprite,6,208.51402092378828,610,356
-29.114983,19.35205,C,Sprite,6,190.12064154203458,906,357
-28.324905,18.371607,C,Sprite,6,230.7888080845524,992,358
-29.23265,22.066826,C,Sprite,6,211.19574911434577,773,359
-30.471169,26.576344,C,Sprite,6,215.23787410193808,514,360
-29.847652,23.891914,C,Sprite,6,175.4325294313652,691,361
-29.716436,23.664688,C,Sprite,6,192.43649254715697,701,362
-29.704475,26.395529,C,Sprite,6,185.77746290402325,538,363
-28.945324,18.489676,C,Sprite,6,189.3873736705341,973,364
-29.657429,25.176653,C,Sprite,6,193.45626653886984,625,365
-30.457418,25.859415,C,Sprite,6,216.87141635072564,566,366
-29.321169,23.035246,C,Sprite,6,208.8163975694945,732,367
-29.657001,25.439445,C,Sprite,6,191.26025880514902,610,368
-28.435719,18.622423,C,Sprite,6,199.96704079672645,969,369
-28.5466,20.105703,C,Sprite,6,215.23124077269657,868,370
-29.417202,22.939152,C,Sprite,6,205.38910043684658,735,371
-30.062918,26.768085,C,Sprite,6,196.11930810202585,505,372
-29.633085,24.171618,C,Sprite,6,193.3159803169673,679,373
-28.35371,19.03141,C,Sprite,6,209.26177547531643,939,374
-28.825846,21.21505,C,Sprite,6,219.0941664047013,814,375
-29.323631,21.689709,C,Sprite,6,200.27690931616212,788,376
-28.418264,19.05941,C,Sprite,6,201.27365478537155,936,377
-29.311317,20.757524,C,Sprite,6,193.49357430878172,830,378
-29.033026,18.831102,C,Sprite,6,195.12874616235302,945,379
-29.35942,21.186893,C,Sprite,6,191.71416228981263,810,380
-29.666622,24.963985,C,Sprite,6,194.54830800668157,636,381
-29.84006,26.369007,C,Sprite,6,200.48521627944828,539,382
-29.644306,23.081564,C,Sprite,6,191.69049883588963,728,383
-30.210167,26.77296,C,Sprite,6,203.90253268983142,503,384
-28.89212,20.744806,C,Sprite,6,199.15091167504167,834,385
-28.78234,18.365467,C,Sprite,6,194.23228669431668,985,386
-28.394737,19.093588,C,Sprite,6,207.55391225825755,934,387
-29.55077,23.667622,C,Sprite,6,205.66340130519023,702,388
-28.516464,19.709248,C,Sprite,6,208.31818176105264,891,389
-30.078451,24.952913,C,Sprite,6,212.41970598009857,632,390
-29.195492,20.904219,C,Sprite,6,199.14236830767166,825,391
-29.9511,24.845676,C,Sprite,6,206.4058200694915,639,392
-29.726467,26.266302,C,Sprite,6,191.85215872009704,546,393
-30.535091,26.23396,C,Sprite,6,209.87493005700722,537,394
-29.108444,21.637583,C,Sprite,6,207.6420438800191,792,395
-28.793383,20.817465,C,Sprite,6,207.64252198609023,832,396
-28.669031,18.331713,C,Sprite,6,200.107981648097,990,397
-29.922422,26.746943,C,Sprite,6,182.70419906990855,509,398
-29.196367,22.364292,C,Sprite,6,212.41713959652344,760,399
27.200487,2.2632895,D,7Up,5,500.62928092144404,820,400
33.955154,4.2514577,D,7Up,5,342.31081304768514,818,401
28.785557,-2.101297,D,7Up,5,510.6329104828443,958,402
29.409588,-0.53677124,D,7Up,5,477.16381493013364,898,403
32.935627,14.916609,D,7Up,5,152.83554998727107,593,404
30.96535,13.142311,D,7Up,5,320.31047445295235,594,405
27.204082,12.7387,D,7Up,5,416.9729284390374,575,406
32.678978,-2.655792,D,7Up,5,408.93939191456496,982,407
32.18118,-0.2838586,D,7Up,5,408.65897874729,905,408
28.064688,13.555027,D,7Up,5,384.432276460792,559,409
32.517418,1.8234837,D,7Up,5,388.0149080634401,860,410
30.674358,7.0109377,D,7Up,5,411.37294602129805,728,411
32.14747,8.75434,D,7Up,5,351.23937759275066,712,412
31.217848,10.507206,D,7Up,5,356.7441812180379,664,413
30.256584,-0.8046573,D,7Up,5,454.34831529637773,909,414
24.704525,11.487024,D,7Up,5,503.4920927080599,561,415
25.324657,11.025127,D,7Up,5,487.1124703431692,588,416
33.7465,0.16434722,D,7Up,5,367.39764678321586,901,417
28.005713,14.593029,D,7Up,5,374.98773989254886,513,418
26.23892,2.9348884,D,7Up,5,530.1052433162299,787,419
32.059124,15.177367,D,7Up,5,212.92080789741442,522,420
28.726484,13.694968,D,7Up,5,364.8486515958691,562,421
34.185078,10.122454,D,7Up,5,241.9748063256473,724,422
