X,Y,Class,Drink,Rank,Amount,Quantity,Index
-1.682548,-29.852222,A,Coke,8,171.42251430234927,642,53
-4.43195,-31.727617,A,Coke,8,-57.851665739584035,659,54
1.2474672,-32.759613,A,Coke,8,248.74225675424535,826,55
-4.963642,-31.33328,A,Coke,8,-61.698720578637534,565,56
-3.8734984,-31.538727,A,Coke,8,-0.351408716907315,669,57
-1.3357186,-29.65379,A,Coke,8,200.28966630496103,633,58
1.7098151,-31.7915,A,Coke,8,331.63733058640554,783,59
-3.246582,-33.02294,A,Coke,8,-5.952040753407758,785,60
0.9389504,-34.357933,A,Coke,8,202.6534866226712,945,61
2.3516905,-32.55116,A,Coke,8,374.3724267099553,847,62
0.12026849,-34.86342,A,Coke,8,135.11065879096654,972,63
-3.1108456,-34.215435,A,Coke,8,-40.41061877547048,876,64
-2.9084752,-32.801533,A,Coke,8,34.46757068044636,782,65
1.3986199,-30.528149,A,Coke,8,354.7467240279112,732,66
-2.95964,-32.45211,A,Coke,8,41.609465834875984,758,67
-2.8920798,-30.40198,A,Coke,8,101.02269132849217,636,68
-2.5330927,-33.174847,A,Coke,8,53.08257332497062,817,69
-3.644176,-31.433748,A,Coke,8,20.896709683941353,671,70
-3.5277102,-31.049479,A,Coke,8,42.172628706011594,651,71
-3.3935447,-30.327892,A,Coke,8,67.74285766679817,595,72
0.64571303,-34.684917,A,Coke,8,180.81017136290768,971,73
-3.2987504,-34.888184,A,Coke,8,-88.61136169345247,996,74
2.5830476,-33.058434,A,Coke,8,380.7917477318587,941,75
-5.508964,-32.516804,A,Coke,8,-283.7542430598083,612,76
-0.36616763,-34.787266,A,Coke,8,94.69722491015662,939,77
-2.632939,-30.14266,A,Coke,8,120.46953650993336,629,78
-3.467059,-32.09114,A,Coke,8,13.478143890397348,719,79
-3.401525,-30.67355,A,Coke,8,61.527807043775496,629,80
-2.2524436,-29.299536,A,Coke,8,160.30946846672248,552,81
0.4453769,-34.346104,A,Coke,8,167.96419283732877,915,82
-2.2677507,-31.999184,A,Coke,8,98.5239700110854,746,83
0.91824377,-29.59274,A,Coke,8,328.5645629030041,622,84
1.5374988,-33.605854,A,Coke,8,250.38660653735482,900,85
-3.248845,-34.233044,A,Coke,8,-60.36556866993877,871,86
1.1434138,-29.54152,A,Coke,8,376.80314378653566,597,87
-0.36046487,-31.133484,A,Coke,8,217.37141876005404,739,88
1.5458237,-29.59315,A,Coke,8,538.0911251619957,643,89
-2.9927514,-33.490265,A,Coke,8,1.313503559334677,825,90
2.035698,-33.781025,A,Coke,8,284.6325216683906,963,91
-0.06951477,-34.748207,A,Coke,8,119.93027301752824,942,92
-2.6792483,-34.50615,A,Coke,8,-0.6951308232398361,919,93
-2.846317,-30.509733,A,Coke,8,101.82886914802748,646,94
-3.7185662,-31.112549,A,Coke,8,26.89214063349145,647,95
-3.4566708,-34.62742,A,Coke,8,-112.46074274522098,916,96
0.81414014,-34.250175,A,Coke,8,194.71848612703633,923,97
-1.0757391,-29.57943,A,Coke,8,224.10964319234705,628,98
-2.598246,-32.42801,A,Coke,8,67.81252462738732,766,99
4.797969,-22.999378,B,Pepsi,7,192.16746707663762,650,100
8.546143,-35.734222,B,Pepsi,7,196.77938483794324,914,101
7.3825626,-27.671022,B,Pepsi,7,196.43254974231806,751,102
4.2713757,-22.703766,B,Pepsi,7,205.56121798533965,643,103
3.2421184,-18.875662,B,Pepsi,7,202.2745993460413,559,104
8.939808,-33.315468,B,Pepsi,7,213.07142754282427,868,105
4.591782,-22.293545,B,Pepsi,7,196.75509042171106,639,106
8.813868,-37.24019,B,Pepsi,7,197.94133282904494,952,107
2.8368208,-17.4717,B,Pepsi,7,202.59882794248423,508,108
6.697664,-27.102875,B,Pepsi,7,207.8182287177731,732,109
3.820568,-22.074602,B,Pepsi,7,212.99396814264486,630,110
8.266372,-35.23877,B,Pepsi,7,191.32853843950446,903,111
8.893958,-35.37456,B,Pepsi,7,202.50492850345876,907,112
3.8752708,-21.256554,B,Pepsi,7,203.46448209496975,615,113
6.764277,-26.764164,B,Pepsi,7,202.26288269498875,726,114
3.5646925,-21.160519,B,Pepsi,7,208.47401432576638,611,115
8.43413,-32.425617,B,Pepsi,7,202.93072473298682,848,116
8.382286,-35.125824,B,Pepsi,7,192.85648581973632,901,117
8.066383,-30.32298,B,Pepsi,7,201.74833011991473,809,118
5.295048,-23.356781,B,Pepsi,7,187.8314510764076,662,119
5.1865153,-23.305105,B,Pepsi,7,188.08696502797352,660,120
3.1532423,-19.20987,B,Pepsi,7,206.56553608633828,567,121
8.360185,-35.233646,B,Pepsi,7,192.48820575336072,903,122
8.1216,-34.200966,B,Pepsi,7,188.6957194687947,883,123
3.940278,-21.876923,B,Pepsi,7,208.67229498976445,627,124
3.2575624,-18.025698,B,Pepsi,7,209.584138362133,532,125
9.0629,-37.686275,B,Pepsi,7,206.3424029626429,969,126
9.435093,-33.48296,B,Pepsi,7,230.61095214378258,874,127
6.7098384,-26.947372,B,Pepsi,7,205.39609201583664,729,128
7.965214,-33.338413,B,Pepsi,7,185.0170436262807,864,129
3.213125,-17.867973,B,Pepsi,7,209.10512218494668,526,130
6.952224,-26.629229,B,Pepsi,7,199.7027464231261,725,131
8.926174,-33.206387,B,Pepsi,7,213.0034514799654,866,132
8.300486,-37.113506,B,Pepsi,7,186.56476235932567,947,133
8.012518,-29.956364,B,Pepsi,7,196.26880810349638,803,134
4.351486,-22.914606,B,Pepsi,7,205.0359706414482,646,135
3.2340176,-17.581676,B,Pepsi,7,214.79848775198553,516,136
5.1379223,-24.022669,B,Pepsi,7,203.9677428127113,671,137
7.200948,-26.874842,B,Pepsi,7,197.7653721467415,732,138
3.2206953,-18.156694,B,Pepsi,7,207.14000494092093,536,139
5.638204,-24.42475,B,Pepsi,7,198.7586761111834,680,140
3.3243065,-20.364855,B,Pepsi,7,207.4034081794774,594,141
8.490211,-37.756935,B,Pepsi,7,191.53206281931594,970,142
5.334678,-23.231218,B,Pepsi,7,184.85152775314134,660,143
7.8443556,-28.848059,B,Pepsi,7,190.7395338078852,780,144
8.708686,-38.22976,B,Pepsi,7,194.87034682364379,989,145
8.494545,-32.97407,B,Pepsi,7,201.73180925851182,859,146
5.4417315,-24.026522,B,Pepsi,7,203.85317379728838,673,147
8.321786,-32.062206,B,Pepsi,7,202.30953722945134,841,148
4.812063,-22.994905,B,Pepsi,7,191.91063108609637,650,149
8.739499,-34.214848,B,Pepsi,7,200.58208718446,885,150
8.431995,-37.842987,B,Pepsi,7,188.57029702169376,973,151
7.8816566,-29.809267,B,Pepsi,7,208.72447157660454,798,152
6.8362265,-27.611391,B,Pepsi,7,210.6619854409774,745,153
7.604646,-27.29668,B,Pepsi,7,186.2233063204291,746,154
2.4747927,-18.086124,B,Pepsi,7,190.62174960084877,525,155
2.8683584,-17.585909,B,Pepsi,7,203.04449119870853,512,156
8.130551,-30.720257,B,Pepsi,7,202.57207490980107,815,157
5.179154,-24.091185,B,Pepsi,7,205.15047686306048,672,158
3.5048852,-17.47233,B,Pepsi,7,238.52731490654722,519,159
9.2287655,-34.97251,B,Pepsi,7,213.30881327972085,899,160
4.092123,-22.592937,B,Pepsi,7,209.88202610504112,641,161
3.571735,-20.098656,B,Pepsi,7,196.84730755359655,591,162
8.66427,-32.633564,B,Pepsi,7,207.58969220493267,853,163
8.307649,-32.066322,B,Pepsi,7,201.6502279810934,841,164
2.776376,-18.706541,B,Pepsi,7,191.44071082170632,550,165
3.4480374,-21.869555,B,Pepsi,7,223.1465856667351,624,166
5.242736,-22.73627,B,Pepsi,7,181.32734807408252,649,167
5.7113676,-24.272205,B,Pepsi,7,195.8546819461011,679,168
5.1435676,-23.86093,B,Pepsi,7,200.80198712540815,669,169
8.601314,-36.9102,B,Pepsi,7,195.28068134210565,943,170
3.3532503,-20.705921,B,Pepsi,7,210.88950596967365,600,171
9.214754,-38.21082,B,Pepsi,7,215.6038014113288,991,172
3.7976296,-20.861227,B,Pepsi,7,201.28551000071081,607,173
8.190476,-33.29479,B,Pepsi,7,192.69633368282862,864,174
8.94879,-37.955753,B,Pepsi,7,202.16458589581976,979,175
8.089976,-30.5433,B,Pepsi,7,223.89035957392463,810,176
9.241636,-36.108936,B,Pepsi,7,218.43413758320534,923,177
5.218147,-22.42475,B,Pepsi,7,179.74857413342392,644,178
4.1307735,-21.39491,B,Pepsi,7,201.86454314769426,619,179
8.585439,-36.697456,B,Pepsi,7,195.55501255780817,938,180
7.9173155,-32.419716,B,Pepsi,7,183.3086764090947,845,181
9.013356,-38.406944,B,Pepsi,7,205.04987278980457,1000,182
3.9605315,-21.920546,B,Pepsi,7,208.65755194170123,628,183
7.826215,-29.33629,B,Pepsi,7,196.65752908849632,789,184
3.7475698,-20.262411,B,Pepsi,7,196.82153093489416,595,185
9.287869,-38.11292,B,Pepsi,7,217.65454240281096,987,186
6.979736,-27.151949,B,Pepsi,7,204.04981710960956,736,187
7.6144867,-28.782043,B,Pepsi,7,203.7729626546041,777,188
8.800497,-32.32414,B,Pepsi,7,216.5135098647949,848,189
5.0426874,-22.414896,B,Pepsi,7,184.80630034045987,643,190
8.556987,-36.54983,B,Pepsi,7,195.15765927133748,934,191
6.5989733,-26.220388,B,Pepsi,7,197.6260803879333,717,192
9.32036,-37.79375,B,Pepsi,7,218.72005680472304,973,193
8.248198,-29.065826,B,Pepsi,7,167.58732659930928,788,194
7.64592,-27.69656,B,Pepsi,7,189.7561235866571,753,195
2.2827694,-17.738035,B,Pepsi,7,180.0503842844235,509,196
7.56963,-27.260782,B,Pepsi,7,186.9980715840656,745,197
6.9420824,-26.422003,B,Pepsi,7,195.59955513303015,722,198
8.845593,-34.62411,B,Pepsi,7,201.3074057728609,893,199
7.318546,-27.977324,B,Pepsi,7,200.58508902306843,756,200
8.303371,-31.197956,B,Pepsi,7,223.47996928450323,824,201
8.361009,-31.710081,B,Pepsi,7,209.72632866898792,835,202
6.772644,-27.696712,B,Pepsi,7,215.44474838707794,746,203
9.191318,-34.705635,B,Pepsi,7,211.72435782392242,895,204
5.403336,-24.36771,B,Pepsi,7,205.31400010960328,677,205
8.365054,-36.982098,B,Pepsi,7,189.65597643514315,944,206
5.5578694,-24.33145,B,Pepsi,7,202.04282942001328,678,207
3.205539,-19.074606,B,Pepsi,7,204.46289348001918,564,208
9.079172,-35.78011,B,Pepsi,7,211.36242317119263,916,209
7.892152,-29.040707,B,Pepsi,7,188.550514799286,784,210
9.021418,-34.806934,B,Pepsi,7,205.91316116927982,896,211
7.491755,-27.686998,B,Pepsi,7,194.54962384652907,752,212
8.590741,-38.409058,B,Pepsi,7,187.32617698487664,998,213
3.849301,-19.893713,B,Pepsi,7,184.56274597308104,589,214
7.231646,-28.312014,B,Pepsi,7,211.1689344020168,763,215
9.197298,-35.82282,B,Pepsi,7,215.54922676636602,917,216
4.381056,-21.00609,B,Pepsi,7,190.18799664762452,614,217
8.782778,-38.43841,B,Pepsi,7,193.77762835093722,1000,218
4.1910715,-21.02246,B,Pepsi,7,196.4451135908364,613,219
8.986101,-35.93173,B,Pepsi,7,208.9959987543325,919,220
6.436075,-26.248219,B,Pepsi,7,203.0729952087661,716,221
8.268155,-34.66737,B,Pepsi,7,193.70299142734888,893,222
8.73651,-32.75897,B,Pepsi,7,208.76754649952326,856,223
5.2950997,-24.36274,B,Pepsi,7,207.4729360512326,676,224
3.4559085,-20.558989,B,Pepsi,7,206.10370265433465,598,225
8.355996,-38.17397,B,Pepsi,7,182.12328388068218,986,226
3.9615304,-20.162243,B,Pepsi,7,187.79429895718147,595,227
2.8774357,-18.251022,B,Pepsi,7,205.4709738117004,536,228
7.6425877,-28.324286,B,Pepsi,7,197.97807347566106,767,229
6.201043,-26.413733,B,Pepsi,7,215.52859775839326,716,230
8.230773,-32.78275,B,Pepsi,7,195.60482124525723,854,231
8.554356,-31.981096,B,Pepsi,7,213.0547880715433,841,232
8.810556,-34.824646,B,Pepsi,7,200.2100384163276,896,233
8.665139,-34.76998,B,Pepsi,7,197.60775202130245,895,234
9.113546,-36.911167,B,Pepsi,7,208.53974711067855,944,235
8.825056,-34.115288,B,Pepsi,7,203.24166352488442,883,236
2.972097,-18.688377,B,Pepsi,7,198.69856945632316,551,237
9.153714,-33.486973,B,Pepsi,7,219.12317639839972,872,238
3.1023722,-19.256346,B,Pepsi,7,210.65227082546917,568,239
8.193999,-33.960686,B,Pepsi,7,189.93982618500297,878,240
8.371828,-37.730335,B,Pepsi,7,187.8581138721227,968,241
3.3417068,-18.721819,B,Pepsi,7,207.7067832952311,556,242
3.2594666,-18.212677,B,Pepsi,7,206.67056103469793,538,243
8.613815,-36.08636,B,Pepsi,7,199.87753227153087,922,244
8.179117,-34.902695,B,Pepsi,7,191.02745628514168,897,245
6.962288,-25.897495,B,Pepsi,7,179.0998225136972,714,246
6.2279396,-26.648933,B,Pepsi,7,217.7043151656672,720,247
3.3771653,-19.49788,B,Pepsi,7,191.74502803207488,575,248
2.5062454,-17.626564,B,Pepsi,7,196.78614158347006,508,249
7.0601296,-27.864695,B,Pepsi,7,206.13841341475424,752,250
6.4823437,-27.042664,B,Pepsi,7,213.57880788099988,729,251
5.072302,-23.902958,B,Pepsi,7,202.44966571108722,669,252
8.376649,-34.600895,B,Pepsi,7,194.93056824628871,892,253
2.937226,-17.356768,B,Pepsi,7,205.59109202614528,504,254
3.2023263,-17.937613,B,Pepsi,7,208.7254159143048,528,255
8.559553,-38.42482,B,Pepsi,7,185.51915658502676,999,256
5.0094495,-22.503922,B,Pepsi,7,185.92536225623445,644,257
8.382023,-35.753433,B,Pepsi,7,193.35772556695576,914,258
7.399557,-28.729748,B,Pepsi,7,213.6011136624817,774,259
3.3596451,-20.126833,B,Pepsi,7,203.10907565598004,590,260
6.0551,-25.630945,B,Pepsi,7,214.75356216949552,701,261
6.6900644,-26.309595,B,Pepsi,7,196.97675757923693,719,262
4.3636074,-21.630806,B,Pepsi,7,199.95437171009704,625,263
2.808092,-17.303734,B,Pepsi,7,203.2271856033809,500,264
8.226895,-34.3227,B,Pepsi,7,191.72769056447677,886,265
5.8182154,-25.00906,B,Pepsi,7,204.92686483800406,690,266
8.514972,-33.43379,B,Pepsi,7,200.88873006131743,868,267
4.1146493,-21.229765,B,Pepsi,7,200.5741294775637,616,268
4.6963577,-21.934353,B,Pepsi,7,191.55892267591253,633,269
3.6759067,-19.547123,B,Pepsi,7,181.03252779817078,579,270
8.783799,-33.64553,B,Pepsi,7,205.99093325829142,873,271
9.0773,-36.76173,B,Pepsi,7,208.43574022780345,940,272
8.166603,-35.13722,B,Pepsi,7,189.33678521760032,901,273
4.6206675,-22.521128,B,Pepsi,7,195.2812247588213,642,274
8.424895,-35.748848,B,Pepsi,7,194.4381885419801,914,275
9.229076,-37.397743,B,Pepsi,7,214.36754672549554,958,276
2.4440434,-17.748558,B,Pepsi,7,192.9830002299217,511,277
8.190133,-33.687016,B,Pepsi,7,191.24438211968038,872,278
2.5267818,-17.584234,B,Pepsi,7,197.65151666410694,507,279
4.2286444,-22.195215,B,Pepsi,7,204.62724313641118,635,280
5.8599296,-24.628365,B,Pepsi,7,189.59149846720103,685,281
8.1399975,-32.900684,B,Pepsi,7,192.43093909488405,856,282
2.636132,-18.43038,B,Pepsi,7,191.2492117713188,540,283
8.765022,-37.02213,B,Pepsi,7,196.766272009968,946,284
5.101999,-22.464878,B,Pepsi,7,183.39882579443668,644,285
8.544319,-37.502975,B,Pepsi,7,193.54677790802515,960,286
7.10237,-26.17294,B,Pepsi,7,183.99388990972366,719,287
2.5872593,-18.286152,B,Pepsi,7,193.5370050069925,534,288
7.435876,-27.715847,B,Pepsi,7,195.96445043153088,752,289
6.069612,-25.25807,B,Pepsi,7,198.77211250842484,696,290
7.957317,-29.985128,B,Pepsi,7,206.4889324125355,802,291
2.7151408,-17.411547,B,Pepsi,7,201.42050091917568,504,292
3.6591363,-21.490784,B,Pepsi,7,210.37158464944625,618,293
4.0576873,-22.875002,B,Pepsi,7,213.99596647852732,645,294
7.0146165,-26.477324,B,Pepsi,7,195.5257197574186,723,295
8.114203,-30.602892,B,Pepsi,7,193.8421415523229,814,296
7.5111794,-29.12652,B,Pepsi,7,214.36183468077766,782,297
4.068164,-20.58241,B,Pepsi,7,193.05854046492504,604,298
3.6363661,-20.47029,B,Pepsi,7,201.09860073043248,598,299
19.394081,-14.984549,C,Sprite,6,202.1868309227614,696,300
22.489828,-17.790174,C,Sprite,6,195.15624308030698,850,301
16.18483,-12.695283,C,Sprite,6,203.19537578868716,522,302
24.58982,-19.489079,C,Sprite,6,201.93278061849387,984,303
17.191113,-13.251783,C,Sprite,6,209.24152383085536,582,304
18.340946,-14.165364,C,Sprite,6,208.12856464238098,644,305
15.904181,-12.609683,C,Sprite,6,192.60381230570647,500,306
16.5108,-13.154701,C,Sprite,6,193.5075272166629,550,307
24.05136,-19.25381,C,Sprite,6,191.2789623459644,948,308
22.842142,-18.050833,C,Sprite,6,193.28976088849305,868,309
20.43449,-16.284576,C,Sprite,6,165.21830786363444,758,310
23.083382,-18.119463,C,Sprite,6,197.31736938050489,878,311
20.23185,-15.565538,C,Sprite,6,209.37072520315178,735,312
23.211096,-18.341232,C,Sprite,6,194.30673869451223,888,313
23.674969,-18.467697,C,Sprite,6,194.36741388539636,906,314
19.723303,-15.049558,C,Sprite,6,225.39257791210892,706,315
17.040148,-13.202914,C,Sprite,6,205.9374217584121,574,316
24.177197,-18.774948,C,Sprite,6,212.12815073682685,934,317
19.953466,-15.451647,C,Sprite,6,202.33465796480243,725,318
21.450989,-16.603235,C,Sprite,6,208.0265225560743,793,319
22.456106,-17.064762,C,Sprite,6,216.105784632233,834,320
22.703096,-17.336193,C,Sprite,6,212.7399339058882,846,321
20.522663,-15.809854,C,Sprite,6,202.51194972219673,748,322
18.731493,-14.488943,C,Sprite,6,195.46203335027843,665,323
16.430092,-12.559679,C,Sprite,6,208.660705160428,529,324
20.424479,-15.837785,C,Sprite,6,198.96423900098375,746,325
21.299929,-16.364445,C,Sprite,6,219.05907236926993,784,326
23.393627,-18.103745,C,Sprite,6,202.27602320930492,887,327
21.009853,-16.19687,C,Sprite,6,212.121564332251,772,328
22.27426,-17.556213,C,Sprite,6,198.5595070172548,839,329
16.786491,-12.83435,C,Sprite,6,203.84065448939307,552,330
24.212875,-19.13132,C,Sprite,6,199.67305251905907,949,331
20.347252,-15.621022,C,Sprite,6,211.2267768479802,739,332
24.172539,-19.38208,C,Sprite,6,185.58804239504002,958,333
22.906713,-17.63592,C,Sprite,6,203.66598246096848,859,334
23.141323,-18.385344,C,Sprite,6,190.60120213672644,887,335
19.371973,-14.923922,C,Sprite,6,207.47368031611802,694,336
18.529642,-14.336632,C,Sprite,6,197.09307691968957,654,337
17.788054,-13.883539,C,Sprite,6,190.14273953664457,621,338
16.751257,-12.807118,C,Sprite,6,205.04046515517845,550,339
23.50363,-18.589651,C,Sprite,6,191.8450092671151,904,340
21.948881,-17.318632,C,Sprite,6,194.40974506766142,825,341
22.61522,-17.436367,C,Sprite,6,198.92969640045442,845,342
16.385893,-13.140811,C,Sprite,6,189.64757677580627,545,343
21.555857,-16.794807,C,Sprite,6,200.57474003024296,800,344
23.45588,-18.839691,C,Sprite,6,177.17197509959203,910,345
22.440683,-17.805494,C,Sprite,6,193.00274492007415,849,346
17.489803,-13.629955,C,Sprite,6,202.1397991073422,606,347
17.691708,-13.6055975,C,Sprite,6,208.5135426460051,612,348
22.572477,-17.854485,C,Sprite,6,193.79636277464448,854,349
17.927319,-13.920822,C,Sprite,6,194.69498852389472,626,350
16.628897,-13.168757,C,Sprite,6,194.2418175935532,555,351
24.641384,-19.24868,C,Sprite,6,223.74141743400597,970,352
17.015467,-13.337852,C,Sprite,6,196.89275735382807,577,353
16.180208,-12.452623,C,Sprite,6,216.44967713501285,513,354
19.151495,-14.799383,C,Sprite,6,197.50963960443622,686,355
17.647755,-13.584471,C,Sprite,6,208.51402092378828,610,356
23.515488,-18.642828,C,Sprite,6,190.12064154203458,906,357
24.78475,-19.489908,C,Sprite,6,230.7888080845524,992,358
21.02056,-16.226835,C,Sprite,6,211.19574911434577,773,359
16.190819,-12.462984,C,Sprite,6,215.23787410193808,514,360
19.153267,-14.9735775,C,Sprite,6,175.4325294313652,691,361
19.459503,-15.118167,C,Sprite,6,192.43649254715697,701,362
16.249018,-13.077137,C,Sprite,6,185.77746290402325,538,363
24.406397,-19.474339,C,Sprite,6,189.3873736705341,973,364
17.898699,-13.914425,C,Sprite,6,193.45626653886984,625,365
17.031357,-12.952866,C,Sprite,6,216.87141635072564,566,366
20.15225,-15.520304,C,Sprite,6,208.8163975694945,732,367
17.547403,-13.733262,C,Sprite,6,191.26025880514902,610,368
24.475119,-19.33768,C,Sprite,6,199.96704079672645,969,369
23.118542,-17.708971,C,Sprite,6,215.23124077269657,868,370
20.188412,-15.613484,C,Sprite,6,205.38910043684658,735,371
15.956743,-12.630505,C,Sprite,6,196.11930810202585,505,372
18.990847,-14.695446,C,Sprite,6,193.3159803169673,679,373
24.22188,-18.858747,C,Sprite,6,209.26177547531643,939,374
21.989197,-16.770458,C,Sprite,6,219.0941664047013,814,375
21.264511,-16.601633,C,Sprite,6,200.27690931616212,788,376
24.065115,-18.91666,C,Sprite,6,201.27365478537155,936,377
22.018585,-17.45604,C,Sprite,6,193.49357430878172,830,378
24.039757,-19.190603,C,Sprite,6,195.12874616235302,945,379
21.6788,-17.047613,C,Sprite,6,191.71416228981263,810,380
18.141178,-14.096619,C,Sprite,6,194.54830800668157,636,381
16.566242,-12.678202,C,Sprite,6,200.48521627944828,539,382
19.94586,-15.571137,C,Sprite,6,191.69049883588963,728,383
15.979288,-12.547292,C,Sprite,6,203.90253268983142,503,384
22.164173,-17.444504,C,Sprite,6,199.15091167504167,834,385
24.558397,-19.529127,C,Sprite,6,194.23228669431668,985,386
24.134201,-18.80643,C,Sprite,6,207.55391225825755,934,387
19.52579,-15.088171,C,Sprite,6,205.66340130519023,702,388
23.504774,-18.129713,C,Sprite,6,208.31818176105264,891,389
18.110477,-13.940226,C,Sprite,6,212.41970598009857,632,390
22.098143,-17.126165,C,Sprite,6,199.14236830767166,825,391
18.23315,-14.092201,C,Sprite,6,206.4058200694915,639,392
16.418516,-13.132671,C,Sprite,6,191.85215872009704,546,393
16.57532,-12.593484,C,Sprite,6,209.87493005700722,537,394
21.418644,-16.596498,C,Sprite,6,207.6420438800191,792,395
22.365715,-17.100296,C,Sprite,6,207.64252198609023,832,396
24.627018,-19.536026,C,Sprite,6,200.107981648097,990,397
15.919831,-12.767221,C,Sprite,6,182.70419906990855,509,398
20.803267,-15.961459,C,Sprite,6,212.41713959652344,760,399
29.037233,10.792291,D,7Up,5,500.62928092144404,820,400
29.571083,3.5482373,D,7Up,5,342.31081304768514,818,401
33.858,10.847847,D,7Up,5,510.6329104828443,958,402
32.543518,9.685421,D,7Up,5,477.16381493013364,898,403
18.32175,0.1294224,D,7Up,5,152.83554998727107,593,404
19.722502,3.0799248,D,7Up,5,320.31047445295235,594,405
18.82103,6.9435234,D,7Up,5,416.9729284390374,575,406
35.82697,7.302429,D,7Up,5,408.93939191456496,982,407
33.331898,6.8808885,D,7Up,5,408.65897874729,905,408
18.311918,5.8026133,D,7Up,5,384.432276460792,559,409
31.414139,5.8038597,D,7Up,5,388.0149080634401,860,410
25.65513,5.7401,D,7Up,5,411.37294602129805,728,411
24.511848,3.6659377,D,7Up,5,351.23937759275066,712,412
22.415483,3.9026947,D,7Up,5,356.7441812180379,664,413
33.109177,8.952411,D,7Up,5,454.34831529637773,909,414
19.161434,9.851611,D,7Up,5,503.4920927080599,561,415
19.818892,9.411931,D,7Up,5,487.1124703431692,588,416
33.488743,5.200238,D,7Up,5,367.39764678321586,901,417
17.253197,5.5249085,D,7Up,5,374.98773989254886,513,418
27.994938,11.474263,D,7Up,5,530.1052433162299,787,419
17.970778,1.0338882,D,7Up,5,212.92080789741442,522,420
18.391623,5.0906787,D,7Up,5,364.8486515958691,562,421
24.070509,1.1078583,D,7Up,5,241.9748063256473,724,422
36.08118,7.066828,D,7Up,5,401.6053418643931,994,423
20.294283,9.329487,D,7Up,5,482.9405581183489,603,424
18.505526,0.3232243,D,7Up,5,178.8864690992115,603,425
